Species,Individual,X,Y,Z,Length,Ration,Energy,Cost,Behavior,Landscape,RMR,Active
7,3,6.922544878984816,52.729374842809484,37.35290537587315,186.98889019882733,0.0,65285.05954699279,95.31618630660653,0.0,17613.304311567008,95.31618630660653,0.0
7,4,36.52893410686702,17.02752183746099,46.55004987654329,102.70266515003337,0.0,10808.115595289893,24.794559903580534,0.0,19830.66259539112,24.794559903580534,0.0
7,5,18.00053942172396,69.60466162563694,43.241033764700994,180.2306043116029,0.0,58460.86021324776,83.57446334387231,0.0,17928.843542552873,83.57446334387231,0.0
7,6,68.92340708746858,72.91443169753742,22.118137356313138,73.12253719237563,0.0,3898.5359197425814,11.257003248013945,0.0,15719.170319358864,11.257003248013945,0.0
7,7,22.097060780011667,31.046112638836586,38.75398000865243,71.70043220055891,0.0,3675.397268080368,10.687519187371992,0.0,19195.044293992338,10.687519187371992,0.0
7,8,46.467824066412376,15.952567437642184,78.18621009223853,100.47089409171711,19.36201727748352,10126.688881406351,34.60763128953329,0.0,20905.619220862,24.53938230524185,5.691480413140043
7,9,2.1751485210710966,12.866272001747406,25.5061406728141,208.7321729443811,44.499635854611796,90827.75159946462,159.51899122928745,0.0,20970.654016810327,136.3791805848893,0.0
7,10,78.89448830722013,76.331880616471,64.8907154221934,108.80915001434163,0.0,12857.923688066923,24.46068758488039,0.0,20232.58918675429,24.46068758488039,0.0
7,11,47.366982253930125,83.03698938170277,14.036889791240554,214.50670876305657,0.0,98558.85556440122,142.39113118780122,0.0,13720.901392561926,142.39113118780122,0.0
7,12,32.363462734303106,36.9365765691008,45.67273595940934,212.52811910344064,0.0,95867.66614147265,127.46274730229523,0.0,18700.95948162795,127.46274730229523,0.0
7,13,35.38122394577835,30.940954239615536,55.16000861951859,190.87768309227164,0.0,69448.19505735241,96.73335999260229,0.0,19187.377091711383,96.73335999260229,0.0
7,14,2.1751485210710966,12.866272001747406,25.5061406728141,157.36495110721663,35.508280988271956,38915.21538716816,89.72109680266092,0.0,14821.990454327399,71.25679068875951,0.0
7,15,82.69836767042783,77.99406440324434,86.85163469807122,222.7694375052393,0.0,110433.18940207457,118.86684044002232,0.0,19800.993278580976,118.86684044002232,0.0
7,16,13.515371525037134,94.74872823725914,33.85228767594784,94.19292140674229,0.0,8337.679904932931,19.404730016181354,0.0,17650.133448099856,19.404730016181354,0.0
7,17,2.1751485210710966,12.866272001747406,25.5061406728141,46.46332092262134,20.39825723291577,1003.0688462245067,14.92577348058715,0.0,18000.921678465667,4.318679719470949,0.0
7,18,27.578785572901133,95.66848660886015,37.08892336427587,13.627539076971562,0.0,25.083003250786245,0.22467521588039047,0.0,13199.956025884754,0.22467521588039047,0.0
7,19,9.746677127029235,71.77126246609238,1.0,231.13959730054282,0.0,123251.8179847792,235.6986367785029,0.0,16277.56228436549,235.6986367785029,0.0
8,1,79.0480289972155,49.94838998621687,-0.6798824035051467,94.47035957894178,0.0,8415.460011272275,15.687838064840907,0.0,14184.814112607317,15.687838064840907,0.0
8,2,48.99229691865112,80.56852125392697,113.8603229615506,231.40936463397983,0.0,123886.7334208612,33.6617774301823,0.0,21067.839485191464,33.6617774301823,0.0
8,3,26.489313160912097,98.60726442288316,39.77793225739766,184.52293822904127,0.0,62796.141661173926,31.5471927890539,0.0,16742.54406321232,31.5471927890539,0.0
8,4,84.26465297131298,22.372262240329967,125.72049662385774,246.4792975016269,0.0,149709.1354332512,32.07607465542071,0.0,20447.434486557475,32.07607465542071,0.0
8,5,71.70039131377905,62.448960403398736,67.71693728601961,104.23348782986879,18.970713279348775,11324.57235001347,17.749297908146705,0.0,21383.540695898813,7.884527002885342,6.24092399635235
8,6,2.1751485210710966,12.866272001747406,25.5061406728141,192.78549791271953,41.56295117606985,71626.99648128246,65.70312825756544,0.0,14196.389432576148,44.09039364600911,0.0
8,7,15.020067779718737,19.516598552127597,45.79209935609517,49.10595998061648,0.0,1183.1590523869722,0.979761364221926,0.0,19725.384114310196,0.979761364221926,0.0
8,8,46.89218974776479,36.97124418315841,53.27204300250119,199.92424615184026,39.09993862983798,79886.09648688167,62.1332614823407,0.0,18812.770423138652,41.801293394824945,1.7550388158676355
8,9,8.35507442514718,35.838751913112475,18.96003750945379,128.02914535923713,0.0,20970.40934295792,15.439446157442253,0.0,17176.81871533145,15.439446157442253,0.0
8,10,19.614591677678472,33.45192887430465,16.924708794650513,182.77663172576004,0.0,61020.31390109564,40.4184980665294,0.0,15964.094528734024,40.4184980665294,0.0
8,11,2.1751485210710966,12.866272001747406,25.5061406728141,210.1980387999149,44.776322202766046,92838.27608810962,78.75272605766779,0.0,20097.988032771424,55.469038512229446,0.0
8,12,9.54371821138016,13.083521250757467,26.00866982983335,155.07163644478288,0.0,37266.01431436382,24.39151966769437,0.0,16964.572228915487,24.39151966769437,0.0
8,13,2.1751485210710966,12.866272001747406,25.5061406728141,83.62735430280038,24.849458510837167,5848.507780678441,17.722439074749037,0.0,16200.930869228305,4.800720649113709,0.0
8,14,12.85840156124063,93.02395031653766,99.7805596002171,200.85316870639085,0.0,80998.24315282555,29.93288608089971,0.0,20172.335513934227,29.93288608089971,0.0
8,15,14.48794418124919,96.9135239075434,64.75308857925864,194.08898653588537,0.0,73083.48963211624,30.869379140466858,0.0,19160.58840375458,30.869379140466858,0.0
8,16,48.38136082095426,1.4617309866085226,64.40148241440667,60.81432975050871,0.0,2247.7565732386183,1.3900792017743193,0.0,20785.172638096865,1.3900792017743193,0.0
8,17,73.56103512028662,85.62126115436037,56.76006754642221,192.61456858508075,0.0,71429.46129154357,31.260239844587332,0.0,18207.743741794882,31.260239844587332,0.0
8,18,51.867601527190644,45.951364026556774,53.575220556428,63.13346492214655,14.217913859758731,2516.395358407432,9.801777648142854,0.0,19251.69627293312,2.4084624410683126,7.261395576349132
8,19,81.11426065014865,82.65645240903959,52.773725397140495,221.4672727433383,40.30430948139132,108591.32990207612,73.69508889250675,0.0,15523.769055165363,52.736847962183255,2.8279730466824176
9,1,49.400871015120195,43.37953200899468,34.30081150089835,127.98690921889308,0.0,20930.39032932468,34.69594797844708,0.0,18871.462794241117,34.69594797844708,0.0
9,2,33.5123304769098,88.99826143498643,15.941680598350516,236.00549168981007,43.959778697774965,131267.46569876056,228.2302481320523,0.0,16707.340629309,205.37116320920933,2.3586297198908563
9,3,86.8890435931633,24.36130398278744,60.248228419799595,130.8101457881693,0.0,22350.947995415805,32.36094763864112,0.0,19808.304257655065,32.36094763864112,0.0
9,4,2.1751485210710966,12.866272001747406,25.5061406728141,123.97784399489694,30.368092983625424,19031.92534564239,54.46445130398914,0.0,14602.195440515625,38.67304295250392,0.0
9,5,86.81743827077693,43.30620525113807,15.001018201063943,236.87156340386403,41.95923586541246,132671.58365781698,274.59818808082736,0.0,14443.298092600306,252.77938543081285,3.220764783330247
9,6,2.1751485210710966,12.866272001747406,25.5061406728141,56.942105309384175,21.59435166138114,1846.2927341349587,17.505473766832694,0.0,18643.17227296732,6.2764109029145,0.0
9,7,2.1751485210710966,12.866272001747406,25.5061406728141,202.72704220290882,43.37804868911283,83216.05163300963,144.6004177900377,0.0,12499.61094463307,122.04383247169903,0.0
9,8,94.47894133859205,55.78160204976047,63.26404640581765,238.58322263487912,44.73949056715853,135693.19058223118,157.78144136536685,0.0,18622.85556572931,134.51690627044442,2.233057255663277
9,9,2.1751485210710966,12.866272001747406,25.5061406728141,99.56565817693358,26.9414062905279,9860.028774289236,37.17522414106698,0.0,15611.420208305113,23.16569286999247,0.0
9,10,38.3103611833011,61.473793217245856,69.58239427975798,66.3116125856186,14.538960199819154,2915.391531134339,15.021527096391754,0.0,21630.1103124776,7.461267792485793,7.191834557442746
9,11,6.579944355599321,29.656391281998218,40.97637644374801,68.89070886363,0.0,3261.8430560253328,7.661603136254735,0.0,19105.004763501558,7.661603136254735,0.0
9,12,63.47300006064741,98.46786522941238,112.30612658740732,212.8529836688931,0.0,96375.94988509781,60.05867753901385,0.0,20239.94521522184,60.05867753901385,0.0
9,13,65.22391046273269,45.121736857791994,82.5224778090666,153.67268803234023,0.0,36250.40309304841,39.85559257516322,0.0,21797.683167196803,39.85559257516322,0.0
9,14,2.441672947934559,54.453907714419984,70.71575995838091,103.44330549498898,0.0,11053.252322333301,15.716634803976143,0.0,21345.05821023014,15.716634803976143,0.0
9,15,2.1751485210710966,12.866272001747406,25.5061406728141,219.64713880682558,46.58743739653084,105843.63968546636,171.4146328327651,0.0,18052.72892807013,147.18916538656907,0.0
9,16,73.4578677102562,67.49492314332431,59.234251200744964,230.91454501216504,43.461110095073856,123031.02239254354,139.60040984108466,0.0,17862.604975856942,117.00063259164627,2.191760626864144
9,18,14.639751220012764,97.75499171973453,33.58239821186815,181.42964391497043,0.0,59646.149353918176,74.53071297125837,0.0,16103.507566640372,74.53071297125837,0.0
9,19,45.86353060072154,59.02842589253612,61.69756863003876,216.54112688524356,41.24831070327565,101455.0129918776,122.49884470444847,0.0,19515.82515424812,101.04972313874512,2.060811947853452
10,1,33.5123304769098,88.99826143498643,15.941680598350516,171.81946906557948,34.44204948611832,50648.17550903432,110.68983841562995,0.0,14721.821377674562,92.77997268284841,1.8259711581879496
10,2,51.867601527190644,45.951364026556774,53.575220556428,177.67189523563982,33.0297091053565,56007.66533677427,111.58874411004217,0.0,17990.72402564341,94.41329537525678,3.01888092570669
10,3,89.45292498570728,69.33554763683688,84.68054925411884,171.47747381407618,0.0,50353.34920199188,68.78578425817479,0.0,19800.844813376647,68.78578425817479,0.0
10,4,86.87061863594083,28.801117717056847,43.639849388577275,247.31967422597492,46.363879715038934,151087.42034853442,237.02124327167917,0.0,16222.90463770365,212.9120258198589,2.226191130999595
10,5,86.00545380401071,79.56055673998083,69.26646011132178,210.6830915785503,39.294857109765935,93411.02212203732,144.94574975567505,0.0,19158.244184845338,124.51242405859679,2.484289935737393
10,6,94.47894133859205,55.78160204976047,63.26404640581765,169.1051001819963,30.47170603131451,48286.215774581244,102.4549354640412,0.0,17038.470021969355,86.60964832775767,3.72452277050463
10,7,85.98009485388704,92.42034517806515,57.779333773967316,202.8601047739389,0.0,83379.34883126871,102.0920556366461,0.0,16924.387917069405,102.0920556366461,0.0
10,8,63.054291227014545,82.25529521792606,66.1707585348372,65.00030280238991,0.0,2738.7584586313997,7.529921750315487,0.0,20465.23429095358,7.529921750315487,0.0
10,9,94.47894133859205,55.78160204976047,63.26404640581765,150.2732550449078,27.784743296580565,33881.78985288295,80.77825719941937,0.0,17971.761050512025,66.33019068519746,3.8326554360443312
10,10,97.28626161437174,0.2553576000385749,72.15584409246325,98.04144230979944,0.0,9402.56239267101,21.303015687385365,0.0,19609.264787914675,21.303015687385365,0.0
10,11,10.819629566034095,82.24692696481078,55.92843545308783,233.93407538152078,43.90848971379114,127880.21265999811,184.47328387550587,0.0,17305.842583403217,161.64086922433447,2.229594965541271
10,12,43.307515392224836,2.985960509119845,93.09028840110629,88.23165119350118,0.0,6855.534765152074,13.144232838612059,0.0,22251.757785340567,13.144232838612059,0.0
10,13,24.15047633167181,8.81049963180417,74.81653146704267,78.59535947857685,0.0,4842.647018244307,12.369523860960784,0.0,21711.868899950077,12.369523860960784,0.0
10,14,86.87061863594083,28.801117717056847,43.639849388577275,104.39564744357355,21.694667249771733,11355.87634588239,43.327018319141196,0.0,17082.037183545042,32.0457913492599,4.2779565671984825
10,15,45.86353060072154,59.02842589253612,61.69756863003876,220.99644824081722,40.597537323483174,107805.49018092154,168.5132959315051,0.0,19173.580716956978,147.40257652329387,2.6691327186561087
10,16,62.62852045499814,71.34052954597524,1.0,31.06077063356491,0.0,297.30356506243146,2.3618891025575603,0.0,14346.458129530914,2.3618891025575603,0.0
10,17,17.32239813547951,48.95548835041955,89.13436050635153,208.83097700805266,0.0,90961.68878393485,110.28749463902602,0.0,20750.560836829092,110.28749463902602,0.0
10,18,94.47894133859205,55.78160204976047,63.26404640581765,101.20954404208734,23.90033296766392,10353.602146970334,37.5680845832908,0.0,20032.47403605182,25.139911440105557,2.402687957527073
10,19,14.559936484937829,61.61615073585731,54.67033681442781,188.06524286587242,33.72661194365861,66428.391774223,121.25716344156916,0.0,19403.997723441218,103.71932523086667,3.4345271363178953
11,1,58.500594740608136,81.23107252897638,92.87205834271998,15.971841307600792,0.0,40.708338342382746,0.03578327445736641,0.0,15836.42704157519,0.03578327445736641,0.0
11,2,36.88167125986453,15.404301637223462,31.413109696602625,214.9944338895302,0.0,99320.27920276237,55.75219337315499,0.0,17537.386157006003,55.75219337315499,0.0
11,3,52.46657674922257,70.7198370962039,98.98046928143887,54.295660643518595,0.0,1599.7001430491525,0.9461211483683434,0.0,22399.227990003346,0.9461211483683434,0.0
11,4,2.1751485210710966,12.866272001747406,25.5061406728141,207.8024205668355,44.32473456715762,89700.39069743558,76.85525693464444,0.0,18172.99509670934,53.806394959722475,0.0
11,5,62.424141478987174,30.927766511429834,58.98910958668346,64.16304875955875,0.0,2639.507245234644,2.019272690430015,0.0,20583.168637022343,2.019272690430015,0.0
11,6,63.056357060809,1.0792953817606143,89.09090933329162,186.1047595157229,0.0,64432.52579398898,24.82326170961918,0.0,20201.062760782075,24.82326170961918,0.0
11,7,86.8881369211378,24.633485581083402,23.71775497830345,131.19455603475768,27.644741333657414,22575.794382609223,33.07247430127208,0.0,16671.12787503947,18.697208807770227,2.4109339451477823
11,9,2.1751485210710966,12.866272001747406,25.5061406728141,163.16526029519872,36.456528904265475,43428.512958002495,47.271190149668975,0.0,18186.298558671762,28.313795119450923,0.0
11,10,45.86353060072154,59.02842589253612,61.69756863003876,118.03489356036961,22.846580585930695,16444.900048626805,22.579973172319022,0.0,21112.54104208788,10.699751267635058,4.515321062995833
11,11,86.8881369211378,24.633485581083402,23.71775497830345,147.7749872068136,26.619848412545405,32255.220271083886,41.68385730584252,0.0,16282.164703227758,27.841536131318914,4.3305758144256865
11,12,2.1751485210710966,12.866272001747406,25.5061406728141,149.14289093364798,34.19250577110516,33168.85916431646,40.08428681798853,0.0,18204.515314787233,22.30418381701384,0.0
11,13,74.77671679938432,22.826362538726542,79.35689362051541,146.33225639481168,0.0,31319.94243395632,14.372779276104534,0.0,21307.602050411984,14.372779276104534,0.0
11,14,62.59868700365253,40.043343185816624,83.0001695226778,121.23947907909466,22.495490476723248,17820.103132719585,23.397072342130556,0.0,21394.79622404207,11.699417294234465,4.988008538206583
11,15,92.93142788790429,8.808910950259763,36.620413161317046,109.35030965779652,0.0,13066.255300425026,9.297284912635707,0.0,17103.835204086048,9.297284912635707,0.0
11,16,45.86353060072154,59.02842589253612,61.69756863003876,205.43123884825926,37.00159859791393,86669.86982090407,63.21065430553439,0.0,18624.17494985085,43.96982303461915,3.1353859445266083
11,17,29.58932404267728,21.766876157830815,97.90263195350197,239.4216239681892,43.51000824814339,137205.25199075174,81.23083535667021,0.0,21204.672240302876,58.60563106763563,2.7800174541450278
11,18,75.28697721691393,41.982325036710634,75.31482770756479,114.96132388298194,0.0,15185.160404836035,8.250005813514091,0.0,21144.83105341165,8.250005813514091,0.0
11,19,10.856254395345854,77.73539123630063,41.10491490496116,75.58120577307734,0.0,4314.672113020719,2.9183748390413724,0.0,18708.2332948521,2.9183748390413724,0.0
11,20,81.30904923346293,39.23582722172083,28.582708600992618,126.70537056750398,0.0,20327.455740549423,14.142392965720807,0.0,17165.322216816625,14.142392965720807,0.0
11,21,36.653718407944744,49.041988502369726,39.52308489302645,228.07674627923524,0.0,118587.25539755778,55.99225189656745,0.0,18086.577977139634,55.99225189656745,0.0
11,22,36.45798611531201,23.30726616759643,88.87904771704032,183.2888726079574,0.0,61548.78263475981,26.767375469488254,0.0,20759.068911639588,26.767375469488254,0.0
11,23,86.8881369211378,24.633485581083402,23.71775497830345,176.93627090328778,28.6929585192177,55359.710256879756,61.43719894640857,0.0,14363.29650034294,46.51686051641536,5.2003324699384414
11,24,23.9829742996451,90.86444608102026,59.88291276884158,136.00361669145266,0.0,25144.468545207274,12.09833791472082,0.0,20384.713367783268,12.09833791472082,0.0
11,25,57.73411828759637,38.728005059734336,76.23494631689618,44.02999807568925,9.373004581955492,853.5834763535794,5.903989619367956,0.0,22077.885225813214,1.0300272367511007,10.686127911291116
11,26,2.1751485210710966,12.866272001747406,25.5061406728141,80.66821873503885,24.473392948011913,5249.37261989974,17.088977318924144,0.0,19200.07762422962,4.362812985957947,0.0
11,27,2.1751485210710966,12.866272001747406,25.5061406728141,166.74050851772,37.04934537541767,46345.6511404188,49.25664425186476,0.0,17408.8772993123,29.990984656647576,0.0
12,1,57.36719548875027,84.53713720648808,40.35766189774422,190.49553393975418,0.0,69051.32948859454,76.73464210912864,0.0,17300.26807379526,76.73464210912864,0.0
12,2,16.955823352349597,48.2212124099422,48.88861427063424,10.837699208524592,0.0,12.636457435613373,0.09304064927323644,0.0,1332.7110663614271,0.09304064927323644,0.0
12,3,82.54807607200175,42.01973616677258,1.7713104243983508,52.98903537779617,0.0,1473.5285627359428,14.31763969223336,0.0,14187.327780015474,14.31763969223336,0.0
12,4,86.00545380401071,79.56055673998083,69.26646011132178,82.57380868313538,16.500206254763285,5626.5415214546165,20.199232419966503,0.0,21383.29725276477,11.619125167489592,6.647687490641942
12,5,2.1751485210710966,12.866272001747406,25.5061406728141,63.270007599521364,22.338802783894263,2532.7577904778104,19.645200272061295,0.0,17015.232792081646,8.029022824436279,0.0
12,6,77.06127789773883,32.47940947294917,57.38482636560368,143.63176031499785,28.923297763528016,29597.85603642709,62.418012767017025,0.0,20887.214051630934,47.37789792998246,2.6437701847357142
12,7,26.673916375792572,37.4368299887877,47.022381754973,196.05259895094704,0.0,75271.51338018583,84.4821281567333,0.0,18811.89042343689,84.4821281567333,0.0
12,8,65.39199569279768,88.19909689625308,64.66200706479347,219.28422387675204,0.0,105356.43062468561,87.64019121033057,0.0,18896.680334009485,87.64019121033057,0.0
12,9,25.241832847721025,10.252827462415294,44.60805175070029,64.48917120940371,0.0,2675.1736488821152,6.8363137261750975,0.0,19304.76958733113,6.8363137261750975,0.0
12,10,25.07207064187661,58.841224861506326,16.056239472257978,204.02912715444074,0.0,84797.27091411356,135.7389480634512,0.0,15331.27630657043,135.7389480634512,0.0
12,11,2.1751485210710966,12.866272001747406,25.5061406728141,44.922488142999924,20.226195743097723,906.5492609490323,14.123998901172246,0.0,20459.355272790104,3.606377114761429,0.0
12,12,53.000402682331014,54.21563351708417,59.98663092081377,107.38937013173133,0.0,12366.74202352369,17.912191151965928,0.0,20658.78519233991,17.912191151965928,0.0
12,13,36.28790014586507,48.609535144688685,20.47596635094492,246.0351865179275,42.169782233480994,148738.1816635368,237.23767581124366,0.0,14772.800396787097,215.30938904983356,3.7503726060231255
12,14,47.39041414027728,76.22174178058458,44.49335068663586,128.91557550412577,0.0,21395.52846878204,29.24186753292052,0.0,19160.482638171205,29.24186753292052,0.0
12,15,39.242295241423385,84.94045493592434,42.05265497771895,143.94766939114047,28.90798503729895,29796.57876884486,59.62721988815654,0.0,19321.450438333814,44.59506766876108,2.6784769229569987
12,16,43.84722239988815,57.76851135010761,26.292304124116697,21.910230891585474,0.0,104.58503395057825,0.5968299664705674,0.0,13411.578075581985,0.5968299664705674,0.0
12,17,22.577460470256185,77.29868180308883,51.67275449602119,197.21034248409194,36.178784267723884,76629.18011303178,105.88569006074178,0.0,17308.546114855504,87.07272224152537,2.920211477105631
12,18,81.2022534065846,23.31840791596348,42.751786197937086,239.62564820843517,0.0,137439.85974836993,154.26883389192534,0.0,17752.59229496942,154.26883389192534,0.0
12,19,2.1751485210710966,12.866272001747406,25.5061406728141,118.26970129639314,29.542272883888,16522.778348383094,50.001241521633204,0.0,21075.722607589396,34.63925962201144,0.0
12,20,59.255003011174814,8.948920292244733,75.57032030424294,246.46467083967647,0.0,149621.3842899418,93.17081152723739,0.0,19564.41187333719,93.17081152723739,0.0
12,21,35.52316416677369,64.48891838713419,95.82252140227395,45.421221221614545,0.0,935.1136770977321,1.96578635554271,0.0,22384.860150266402,1.96578635554271,0.0
12,22,2.1751485210710966,12.866272001747406,25.5061406728141,247.4145406401933,52.19088254972401,151282.87623201447,221.5400240378001,0.0,19037.53797015142,194.4007651119436,0.0
13,1,36.28790014586507,48.609535144688685,20.47596635094492,185.475823800186,33.321989688418405,63708.00103341639,131.3806864204942,0.0,15800.47134143619,114.05325178251661,3.447085119100452
13,2,0.7817547306551043,16.326284836257944,27.075047384100472,212.79010882735366,0.0,96208.71326581755,141.86157036744137,0.0,17040.603917348206,141.86157036744137,0.0
13,3,34.83171030541362,65.46887372313556,85.84719403519992,13.720109639070971,0.0,25.62086451476288,0.20606311868378308,0.0,15836.292709785623,0.20606311868378308,0.0
13,4,59.9901052757304,67.6157382523822,10.037714963740605,45.498934960363364,0.0,937.6538938358367,4.243710763251274,0.0,14513.798467429111,4.243710763251274,0.0
13,5,46.89218974776479,36.97124418315841,53.27204300250119,215.73597079505143,39.174883626756674,100277.41351450213,169.61651749220258,0.0,19841.223559793132,149.2455780062891,2.9049976322933104
13,6,86.87061863594083,28.801117717056847,43.639849388577275,77.78552652466014,13.903305154121476,4694.045651116948,26.339494022365717,0.0,15948.761754178035,19.109775342222548,8.467112337914307
13,7,36.28790014586507,48.609535144688685,20.47596635094492,37.87806624603024,18.757863488567143,543.4547609871211,12.371576970981458,0.0,21969.528701574476,2.6174879569265443,0.7135698356640597
13,8,86.44325243244063,36.44808935692407,53.2460237942675,93.82603624011485,0.0,8239.587250130638,20.22372651077597,0.0,19308.943214983054,20.22372651077597,0.0
13,9,2.1751485210710966,12.866272001747406,25.5061406728141,140.78592842159148,32.88886691027446,27865.339429484684,72.27447450367372,0.0,18207.23876371552,55.172263710330995,0.0
13,10,93.61744738006419,76.66935963778438,37.437109582867244,216.9365794336828,0.0,101966.89801318524,126.66583715972841,0.0,15196.31624433461,126.66583715972841,0.0
13,11,33.5123304769098,88.99826143498643,15.941680598350516,149.76628638495671,30.381163117467977,33537.99872211071,84.87142243572222,0.0,14722.372081397727,69.07321761463886,2.2804431076544613
13,12,71.70039131377905,62.448960403398736,67.71693728601961,10.624094825598007,0.0,11.873242437300915,0.11832115898726875,0.0,1416.005519870616,0.11832115898726875,0.0
13,13,39.19060864379556,98.97753902190468,30.199238192625547,233.09807846708213,0.0,126494.09597316475,159.07873275855206,0.0,15093.064783863505,159.07873275855206,0.0
13,14,2.1751485210710966,12.866272001747406,25.5061406728141,130.5558896261693,31.3386852480937,22221.694671311805,62.686923955151215,0.0,20131.682769437986,46.3908076261425,0.0
13,15,68.015918687186,63.105686070574805,16.507250586437117,192.21745517093876,0.0,70912.36554477077,107.27495238917672,0.0,14636.284439068479,107.27495238917672,0.0
13,16,98.32756716434767,63.565745835578014,51.770030197816546,234.62550636882628,0.0,129002.8719826979,156.4238992771801,0.0,17184.90372303319,156.4238992771801,0.0
13,17,35.4475622303345,73.23476068710765,17.710553115127396,103.57724891667097,0.0,11085.464230113272,26.558344486602902,0.0,15890.591943029114,26.558344486602902,0.0
13,18,79.19003439045176,1.0618460148209552,11.722163518849676,46.021981634091105,0.0,969.8837171590559,4.872343884548652,0.0,14885.63776790736,4.872343884548652,0.0
13,19,55.39226470984426,82.5743229423076,59.15002320519268,141.78445346997293,0.0,28456.970181051478,45.71923276711007,0.0,20321.203800391748,45.71923276711007,0.0
13,20,29.58932404267728,21.766876157830815,97.90263195350197,10.331733069118886,1.2766957975171667,11.02857831782457,0.7738507943904055,0.0,1665.8888803981822,0.1099689796814788,0.0
13,21,2.1751485210710966,12.866272001747406,25.5061406728141,129.38404721935456,31.16428773153616,21628.708610106147,61.64493245582078,0.0,21609.81589986159,45.439502835421976,0.0
13,22,10.402328024281736,81.56877853816951,32.98811347978429,146.1532790037109,31.61186359172095,31178.634873345894,72.45878925498559,0.0,17770.17126731133,56.02062018729068,1.2516339514640178
13,23,32.25111559576064,79.21154395466118,48.22171358476749,226.21620214760722,42.37788003860119,115629.79583598091,175.94129189274503,0.0,17387.504189727377,153.9047942726724,2.296407354180223
13,24,79.735968682003,37.96803012229512,88.51522135024624,72.31468906553238,0.0,3771.597145891558,10.03751230333233,0.0,21877.826816047884,10.03751230333233,0.0
14,1,51.867601527190644,45.951364026556774,53.575220556428,64.28132209623728,10.867273890361924,2656.161034703829,8.461172563183892,0.0,19245.585585728113,2.8101901401956906,10.322714143237565
14,2,14.559936484937829,61.61615073585731,54.67033681442781,170.88029497409048,33.0260603121066,49886.76563871767,43.43507383718654,0.0,17925.566937766613,26.26152247489111,2.499855113497646
14,3,16.90037122883109,56.235930391855796,27.211325986112616,40.2669077415603,0.0,652.2647766642451,0.6324727660431139,0.0,18375.733224907955,0.6324727660431139,0.0
14,5,70.03072567438824,86.63683723472842,48.01842512964195,165.11428021491557,0.0,44992.51273649462,22.140290801877647,0.0,17299.591619098457,22.140290801877647,0.0
14,6,38.04733327669736,70.59100327376285,54.20315603813,51.7080098999938,0.0,1381.5379114945495,0.9886054682529746,0.0,20309.702778000174,0.9886054682529746,0.0
14,7,0.7346460155708279,71.05247177051571,6.589336585176184,80.46781409710616,0.0,5204.520701255787,5.825869270566368,0.0,14725.16690894231,5.825869270566368,0.0
14,8,26.20404520802272,73.71123848724126,43.113591888798844,53.16452151480261,0.0,1501.5459119229351,1.131397713905013,0.0,19177.442709474504,1.131397713905013,0.0
14,9,97.12584495698565,25.59331348715257,78.66065917715663,32.98581004867479,0.0,358.61792954267935,0.28868406012541714,0.0,20698.577286180906,0.28868406012541714,0.0
14,10,2.1751485210710966,12.866272001747406,25.5061406728141,141.50548066479385,28.434670746347706,28326.342206586636,36.86839889140166,0.0,13386.83363031921,22.082370103300853,2.766754568971579
14,11,11.05072421366372,36.334175483646504,39.30267361597351,182.27205046736935,0.0,60524.462964342514,31.96332999436668,0.0,17942.36380585193,31.96332999436668,0.0
14,12,43.200349964415295,52.960650822921274,73.05394679264334,130.8295592959183,0.0,22382.165822807005,11.110306629611612,0.0,21404.14857187468,11.110306629611612,0.0
14,13,44.739171740656566,19.2077500587422,51.58109947410895,176.79420093825,0.0,55228.71328219563,30.417162252554704,0.0,18811.761314139185,30.417162252554704,0.0
14,14,2.440217269844014,72.8459379462809,63.91883643623086,102.87139722819921,0.0,10880.476433183709,5.914245865368737,0.0,20724.945591294232,5.914245865368737,0.0
14,15,57.38881513869265,73.53308627229225,24.034624732438946,60.64866552140438,0.0,2228.9583170457117,1.8576691617344456,0.0,16360.889640045063,1.8576691617344456,0.0
14,16,16.955823352349597,48.2212124099422,48.88861427063424,159.27550738523317,30.632688092923363,40396.90817631714,39.829850683325844,0.0,19031.71875841417,23.900852875005697,2.8957409061964805
14,17,27.460494292944748,56.59361245558879,12.176513580346956,30.72281754522832,0.0,289.60460699417877,0.3854618804667964,0.0,15876.275907069701,0.3854618804667964,0.0
14,18,75.53970187443133,39.19140492679879,61.24772651108213,249.46974441780105,0.0,155187.53331698576,70.3447578348202,0.0,18932.726611509075,70.3447578348202,0.0
14,19,92.78277861121285,55.15112211529354,30.51313336102424,108.15450167328733,0.0,12642.551785472338,8.70881821033419,0.0,16003.43805639428,8.70881821033419,0.0
14,20,46.688907943338656,29.171808043956915,28.45510163338463,226.64661497613378,0.0,116359.56790960554,65.82478168010789,0.0,17425.34321641166,65.82478168010789,0.0
14,21,35.4491511458222,93.26264388016476,44.983186824666916,127.14686483283528,0.0,20543.735525777116,11.240171518040524,0.0,18696.6976658481,11.240171518040524,0.0
14,22,10.819629566034095,82.24692696481078,55.92843545308783,180.3488232323024,35.1442703385687,58647.01520924712,47.84272662525322,0.0,18175.12597070005,29.567706049197493,2.1441882012636944
14,23,2.1751485210710966,12.866272001747406,25.5061406728141,228.81862143004713,44.68206575665608,119751.39670933656,98.05109967822754,0.0,19691.549563086894,74.81642548476638,1.5330639684368446
