"","species_no","mu1","mu2","mu3","sigma1","sigma2","sigma3","lambda1","lambda2","lambda3"
"189",189,385.894089340211,781.36227984309,631.293795058628,79.1181182170618,47.0245344722188,45.992218840377,0.397172285142764,0.11089856400068,0.491929150856556
"190",190,569.886701079697,402.488659429357,789.221761595102,12.9416027410227,102.547840724766,41.4334042379908,0.116062580702024,0.646581857840637,0.237355561457339
"191",191,386.903879815232,569.087897340045,791.03765542716,64.7017009562127,41.5198473048951,16.7819546131259,0.318175179406603,0.509101745805647,0.17272307478775
"192",192,459.840093324568,532.762158996528,798.385932996793,92.0098501712928,76.0607396638962,41.4216204978817,0.303845337405371,0.408391734480047,0.287762928114582
"193",193,582.075644372325,455.739944621765,738.653580282833,105.226748132422,73.2946597594323,1.81209033031645,0.406114649922419,0.314996333985068,0.278889016092513
"194",194,760.413042094021,568.142050252786,364.826518143226,49.6141626198885,29.4809750209917,72.6062182557802,0.247797166748815,0.566759886705503,0.185442946545682
"195",195,478.439226219924,567.612617863368,661.899721928047,6.30689710140757,65.6390872249894,110.406687078964,0.399283201987951,0.316732242203761,0.283984555808287
"196",196,455.124989926573,606.55620619274,778.642172763958,54.8755753827841,10.9011379515084,31.4291262254247,0.455847304982389,0.135592594175548,0.408560100842063
"197",197,799.838311106882,647.156923098552,418.567822952193,34.4083052564592,67.0404470941906,85.4249751352537,0.266886597764014,0.197334903496738,0.535778498739248
"198",198,367.496551967682,549.70619943653,782.361733405394,45.5737637248095,82.7806642729132,82.2707374045425,0.198326214621239,0.579450638599497,0.222223146779264
"199",199,476.282307143341,616.273806709598,721.210425771543,19.3235180635803,27.4667937724134,84.199028240367,0.193385210590306,0.646946265673755,0.159668523735939
"200",200,506.085457265678,469.334028959164,595.737974910155,4.81352215004239,0.722588971075722,120.45378198351,0.342881579762925,0.00369993204988671,0.653418488187189
"201",201,623.698436992863,385.089194989274,746.327942154326,31.1356686097105,111.884686373608,28.8543604415655,0.181736920540215,0.62430282054815,0.193960258911635
"202",202,536.518586174462,362.416109591663,849.866294455822,76.4220471319613,71.1314171102342,57.8008093873033,0.597940138981212,0.179018571705628,0.22304128931316
"203",203,553.061887085947,300.608748994599,746.293605634047,68.2498166209795,24.0334933591438,51.5540626140877,0.369749193043115,0.348956272168264,0.281294534788622
"204",204,455.470015932176,472.14508331974,873.332386810074,85.2706202820284,23.2663637598209,44.095980527026,0.592753199382386,0.316886166473464,0.0903606341441506
"205",205,470.903740005299,540.473872040473,800.164659514251,51.8793152270251,27.903312779417,35.7505592754018,0.395105822413247,0.350272800520279,0.254621377066474
"206",206,528.717002442242,617.736438185753,854.803400577373,89.4249530606622,17.3035208432152,85.9494674253229,0.609744664288543,0.0620969206999158,0.328158415011541
"207",207,376.26141239419,519.133228532164,760.547824456219,110.165600662515,26.4155489177968,85.9934643782191,0.419995023771809,0.325984340268713,0.254020635959478
"208",208,518.454764930044,317.239342336965,818.065006600493,66.942962604434,41.4404036554204,19.7989683515207,0.699580783044754,0.0294283426777984,0.270990874277447
"209",209,424.194035004852,562.181655442535,753.412347474513,99.4454727406152,3.18103802221098,71.2185303519825,0.55646754857088,0.116748850502314,0.326783600926806
"210",210,496.725542172746,583.641879508282,769.547292714887,32.9683685058124,23.5946686044547,92.9736941687311,0.338067624288243,0.27155090409608,0.390381471615677
"211",211,461.482212480232,740.036269373224,658.850973785298,63.0799145554118,33.7159607092776,65.0200530716968,0.601360142100148,0.175466131244897,0.223173726654955
"212",212,480.783258099187,508.280541085267,800.556907485908,36.5824344110972,78.3954093115539,40.3867531200529,0.432226487158747,0.310079411208634,0.257694101632619
"213",213,478.92756579003,523.961971489458,744.598029839328,13.5373258645787,31.2071277451189,119.118684831591,0.302386712536304,0.294084536487624,0.403528750976072
"214",214,390.968749802119,489.88143884306,719.71722925283,104.813727464165,129.524539269831,94.7645242133286,0.526173967221512,0.101316930266501,0.372509102511987
"215",215,416.419566017145,549.341468109084,875.597551354921,8.32861884902047,74.6711444703424,102.563200290673,0.209978942189362,0.589069733143473,0.200951324667165
"216",216,680.797337349144,838.255403647797,496.669457403368,19.633126089725,61.9825647871705,64.062596254058,0.0199749350526314,0.372501674750559,0.60752339019681
"217",217,345.804050218968,610.550703773143,889.853752255903,47.6516654308606,68.9703757638874,5.78756817712173,0.27400560674815,0.612099733435646,0.113894659816204
"218",218,662.220206844658,460.43254185916,860.582930840323,159.288328895573,55.0520305313537,74.6182392797025,0.217854190475943,0.565595187526832,0.216550621997224
"219",219,392.790201294854,573.041983003394,832.176431723193,70.2980659312268,4.75476907752329,97.1152984204088,0.475571683898549,0.265425043139185,0.259003272962266
"220",220,414.907246937309,566.206521439766,793.390871822,24.4329816555932,73.2820966228033,78.1646831837476,0.120251067561499,0.656331654280358,0.223417278158143
"221",221,484.632604709768,577.325406033488,774.906651514316,8.83731389447892,31.6035163429154,115.236299417804,0.337863624689613,0.217919272819937,0.44421710249045
"222",222,391.821285177071,598.053146287037,857.326368109515,74.9153465055376,23.2189673265804,88.7390120814307,0.303101124659737,0.383051027402302,0.313847847937961
"223",223,344.314911004406,489.186346208758,839.505373145498,37.1191858047126,55.9003742721131,12.3661515565534,0.095381807410615,0.652593913372239,0.252024279217146
"224",224,497.736537212584,561.520485547299,805.523901560445,6.37463859839131,100.705540650106,91.2208670387743,0.2485620037921,0.442107648842326,0.309330347365573
"225",225,420.4454726697,628.934328329978,842.437690801918,104.327904088108,33.0358852578238,73.621227547539,0.44580242311868,0.164399631161774,0.389797945719547
"226",226,363.801147050755,549.080997845047,737.16755878492,99.2954330192208,73.6986905477749,68.5413247762118,0.260378509007158,0.542067847986796,0.197553643006045
"227",227,452.579980104113,642.906914126816,871.407847479852,55.7911738675227,49.5131980153683,35.1177266290516,0.508022201603918,0.405798404512558,0.0861793938835237
"228",228,465.136120210237,646.418951110242,841.534491126274,55.5330676435054,20.2218676535975,20.6613500403371,0.478039446433068,0.392307152250118,0.129653401316813
"229",229,465.44520743898,609.363395930677,897.656633809423,86.5890584667298,67.3993737977481,58.0400128972352,0.309047895057171,0.436081972935695,0.254870132007135
"230",230,487.951840706562,506.996635644262,709.501887105966,3.5997608702291,60.7490799457757,54.4166808000014,0.263684186950148,0.259790787436024,0.476525025613827
"231",231,336.198737953471,559.770284251931,784.930277469086,44.7368571688318,80.6787076768889,50.010552546932,0.179644397333372,0.508318654722517,0.312036947944112
"232",232,349.147581147048,478.643852550912,877.887480231348,59.8939377823065,91.7822994511956,68.373732641229,0.272277340998222,0.427557077272342,0.300165581729436
